"Date","Key 1","Key 2","Key 3","Value","HSE area","Key"
2020-04-23,"HSE area","HSE North-West",NA,604,NA,NA
2020-04-23,"HSE area","HSE South-East",NA,697,NA,NA
2020-04-23,"HSE area","HSE South",NA,1379,NA,NA
2020-04-23,"HSE area","HSE West",NA,841,NA,NA
2020-04-23,"Sex","Female",NA,10261,NA,NA
2020-04-23,"Sex","Male",NA,7656,NA,NA
2020-04-23,"Sex","Unknown Sex",NA,58,NA,NA
2020-04-22,"HSE area","HSE East",NA,10189,NA,NA
2020-04-22,"HSE area","HSE Midlands",NA,930,NA,NA
2020-04-22,"HSE area","HSE Mid-West",NA,888,NA,NA
2020-04-22,"HSE area","HSE North-East",NA,1927,NA,NA
2020-04-22,"HSE area","HSE North-West",NA,608,NA,NA
2020-04-22,"HSE area","HSE South-East",NA,678,NA,NA
2020-04-22,"HSE area","HSE South",NA,1367,NA,NA
2020-04-22,"HSE area","HSE West",NA,833,NA,NA
2020-04-22,"Sex","Female",NA,9893,NA,NA
2020-04-22,"Sex","Male",NA,7457,NA,NA
2020-04-22,"Sex","Unknown Sex",NA,70,NA,NA
2020-04-21,"HSE area","HSE East",NA,9560,NA,NA
2020-04-21,"HSE area","HSE Midlands",NA,894,NA,NA
2020-04-21,"HSE area","HSE Mid-West",NA,835,NA,NA
2020-04-21,"HSE area","HSE North-East",NA,1770,NA,NA
2020-04-21,"HSE area","HSE North-West",NA,586,NA,NA
2020-04-21,"HSE area","HSE South-East",NA,664,NA,NA
2020-04-21,"HSE area","HSE South",NA,1358,NA,NA
2020-04-21,"HSE area","HSE West",NA,772,NA,NA
2020-04-21,"Sex","Female",NA,9272,NA,NA
2020-04-21,"Sex","Male",NA,7105,NA,NA
2020-04-21,"Sex","Unknown Sex",NA,62,NA,NA
2020-04-20,"HSE area","HSE East",NA,9219,NA,NA
2020-04-20,"HSE area","HSE Midlands",NA,870,NA,NA
2020-04-20,"HSE area","HSE Mid-West",NA,803,NA,NA
2020-04-20,"HSE area","HSE North-East",NA,1678,NA,NA
2020-04-20,"HSE area","HSE North-West",NA,568,NA,NA
2020-04-20,"HSE area","HSE South-East",NA,649,NA,NA
2020-04-20,"HSE area","HSE South",NA,1345,NA,NA
2020-04-20,"HSE area","HSE West",NA,739,NA,NA
2020-04-20,"Sex","Female",NA,8906,NA,NA
2020-04-20,"Sex","Male",NA,6909,NA,NA
2020-04-20,"Sex","Unknown Sex",NA,56,NA,NA
2020-04-19,"HSE area","HSE East",NA,9049,NA,NA
2020-04-19,"HSE area","HSE Midlands",NA,843,NA,NA
2020-04-19,"HSE area","HSE Mid-West",NA,784,NA,NA
2020-04-19,"HSE area","HSE North-East",NA,1593,NA,NA
2020-04-19,"HSE area","HSE North-West",NA,539,NA,NA
2020-04-19,"HSE area","HSE South-East",NA,615,NA,NA
2020-04-19,"HSE area","HSE South",NA,1321,NA,NA
2020-04-19,"HSE area","HSE West",NA,720,NA,NA
2020-04-19,"Sex","Female",NA,8595,NA,NA
2020-04-19,"Sex","Male",NA,6708,NA,NA
2020-04-19,"Sex","Unknown Sex",NA,161,NA,NA
2020-04-18,"HSE area","HSE East",NA,8927,NA,NA
2020-04-18,"HSE area","HSE Midlands",NA,820,NA,NA
2020-04-18,"HSE area","HSE Mid-West",NA,766,NA,NA
2020-04-18,"HSE area","HSE North-East",NA,1538,NA,NA
2020-04-18,"HSE area","HSE North-West",NA,510,NA,NA
2020-04-18,"HSE area","HSE South-East",NA,592,NA,NA
2020-04-18,"HSE area","HSE South",NA,1315,NA,NA
2020-04-18,"HSE area","HSE West",NA,717,NA,NA
2020-04-18,"Sex","Female",NA,8433,NA,NA
2020-04-18,"Sex","Male",NA,6603,NA,NA
2020-04-18,"Sex","Unknown Sex",NA,149,NA,NA
2020-04-17,"HSE area","HSE East",NA,8569,NA,NA
2020-04-17,"HSE area","HSE Midlands",NA,801,NA,NA
2020-04-17,"HSE area","HSE Mid-West",NA,734,NA,NA
2020-04-17,"HSE area","HSE North-East",NA,1465,NA,NA
2020-04-17,"HSE area","HSE North-West",NA,499,NA,NA
2020-04-17,"HSE area","HSE South-East",NA,573,NA,NA
2020-04-17,"HSE area","HSE South",NA,1290,NA,NA
2020-04-17,"HSE area","HSE West",NA,671,NA,NA
2020-04-17,"Sex","Female",NA,8060,NA,NA
2020-04-17,"Sex","Male",NA,6397,NA,NA
2020-04-17,"Sex","Unknown Sex",NA,145,NA,NA
2020-04-16,"HSE area","HSE East",NA,8009,NA,NA
2020-04-16,"HSE area","HSE Midlands",NA,739,NA,NA
2020-04-16,"HSE area","HSE Mid-West",NA,723,NA,NA
2020-04-16,"HSE area","HSE North-East",NA,1390,NA,NA
2020-04-16,"HSE area","HSE North-West",NA,485,NA,NA
2020-04-16,"HSE area","HSE South-East",NA,545,NA,NA
2020-04-16,"HSE area","HSE South",NA,1235,NA,NA
2020-04-16,"HSE area","HSE West",NA,620,NA,NA
2020-04-16,"Sex","Female",NA,7568,NA,NA
2020-04-16,"Sex","Male",NA,6048,NA,NA
2020-04-16,"Sex","Unknown Sex",NA,130,NA,NA
2020-04-15,"HSE area","HSE East",NA,7572,NA,NA
2020-04-15,"HSE area","HSE Midlands",NA,707,NA,NA
2020-04-15,"HSE area","HSE Mid-West",NA,660,NA,NA
2020-04-15,"HSE area","HSE North-East",NA,1316,NA,NA
2020-04-15,"HSE area","HSE North-West",NA,467,NA,NA
2020-04-15,"HSE area","HSE South-East",NA,505,NA,NA
2020-04-15,"HSE area","HSE South",NA,1199,NA,NA
2020-04-15,"HSE area","HSE West",NA,586,NA,NA
2020-04-15,"Sex","Female",NA,7117,NA,NA
2020-04-15,"Sex","Male",NA,5773,NA,NA
2020-04-15,"Sex","Unknown Sex",NA,122,NA,NA
2020-04-14,"HSE area","HSE East",NA,7279,NA,NA
2020-04-14,"HSE area","HSE Midlands",NA,682,NA,NA
2020-04-14,"HSE area","HSE Mid-West",NA,598,NA,NA
2020-04-14,"HSE area","HSE North-East",NA,1226,NA,NA
2020-04-14,"HSE area","HSE North-West",NA,429,NA,NA
2020-04-14,"HSE area","HSE South-East",NA,483,NA,NA
2020-04-14,"HSE area","HSE South",NA,1162,NA,NA
2020-04-14,"HSE area","HSE West",NA,566,NA,NA
2020-04-14,"Sex","Female",NA,6778,NA,NA
2020-04-14,"Sex","Male",NA,5536,NA,NA
2020-04-14,"Sex","Unknown Sex",NA,111,NA,NA
2020-04-13,"HSE area","HSE East",NA,6701,NA,NA
2020-04-13,"HSE area","HSE Midlands",NA,595,NA,NA
2020-04-13,"HSE area","HSE Mid-West",NA,562,NA,NA
2020-04-13,"HSE area","HSE North-East",NA,1006,NA,NA
2020-04-13,"HSE area","HSE North-West",NA,398,NA,NA
2020-04-13,"HSE area","HSE South-East",NA,441,NA,NA
2020-04-13,"HSE area","HSE South",NA,1055,NA,NA
2020-04-13,"HSE area","HSE West",NA,503,NA,NA
2020-04-13,"Sex","Female",NA,6140,NA,NA
2020-04-13,"Sex","Male",NA,5021,NA,NA
2020-04-13,"Sex","Unknown Sex",NA,100,NA,NA
2020-04-12,"HSE area","HSE East",NA,6198,NA,NA
2020-04-12,"HSE area","HSE Midlands",NA,537,NA,NA
2020-04-12,"HSE area","HSE Mid-West",NA,525,NA,NA
2020-04-12,"HSE area","HSE North-East",NA,918,NA,NA
2020-04-12,"HSE area","HSE North-West",NA,352,NA,NA
2020-04-12,"HSE area","HSE South-East",NA,390,NA,NA
2020-04-12,"HSE area","HSE South",NA,999,NA,NA
2020-04-12,"HSE area","HSE West",NA,466,NA,NA
2020-04-12,"Sex","Female",NA,5629,NA,NA
2020-04-12,"Sex","Male",NA,4617,NA,NA
2020-04-12,"Sex","Unknown Sex",NA,139,NA,NA
2020-04-11,"HSE area","HSE East",NA,5682,NA,NA
2020-04-11,"HSE area","HSE Midlands",NA,490,NA,NA
2020-04-11,"HSE area","HSE Mid-West",NA,490,NA,NA
2020-04-11,"HSE area","HSE North-East",NA,801,NA,NA
2020-04-11,"HSE area","HSE North-West",NA,302,NA,NA
2020-04-11,"HSE area","HSE South-East",NA,359,NA,NA
2020-04-11,"HSE area","HSE South",NA,930,NA,NA
2020-04-11,"HSE area","HSE West",NA,430,NA,NA
2020-04-11,"Sex","Female",NA,5115,NA,NA
2020-04-11,"Sex","Male",NA,4225,NA,NA
2020-04-11,"Sex","Unknown Sex",NA,144,NA,NA
2020-04-10,"HSE area","HSE East",NA,5137,NA,NA
2020-04-10,"HSE area","HSE Midlands",NA,431,NA,NA
2020-04-10,"HSE area","HSE Mid-West",NA,441,NA,NA
2020-04-10,"HSE area","HSE North-East",NA,690,NA,NA
2020-04-10,"HSE area","HSE North-West",NA,265,NA,NA
2020-04-10,"HSE area","HSE South-East",NA,322,NA,NA
2020-04-10,"HSE area","HSE South",NA,818,NA,NA
2020-04-10,"HSE area","HSE West",NA,392,NA,NA
2020-04-10,"Sex","Female",NA,4616,NA,NA
2020-04-10,"Sex","Male",NA,3783,NA,NA
2020-04-10,"Sex","Unknown Sex",NA,97,NA,NA
2020-04-09,"HSE area","HSE East",NA,4734,NA,NA
2020-04-09,"HSE area","HSE Midlands",NA,391,NA,NA
2020-04-09,"HSE area","HSE Mid-West",NA,421,NA,NA
2020-04-09,"HSE area","HSE North-East",NA,613,NA,NA
2020-04-09,"HSE area","HSE North-West",NA,237,NA,NA
2020-04-09,"HSE area","HSE South-East",NA,291,NA,NA
2020-04-09,"HSE area","HSE South",NA,736,NA,NA
2020-04-09,"HSE area","HSE West",NA,364,NA,NA
2020-04-09,"Sex","Female",NA,4212,NA,NA
2020-04-09,"Sex","Male",NA,3489,NA,NA
2020-04-09,"Sex","Unknown Sex",NA,86,NA,NA
2020-04-08,"HSE area","HSE East",NA,4400,NA,NA
2020-04-08,"HSE area","HSE Midlands",NA,330,NA,NA
2020-04-08,"HSE area","HSE Mid-West",NA,361,NA,NA
2020-04-08,"HSE area","HSE North-East",NA,542,NA,NA
2020-04-08,"HSE area","HSE North-West",NA,201,NA,NA
2020-04-08,"HSE area","HSE South-East",NA,250,NA,NA
2020-04-08,"HSE area","HSE South",NA,648,NA,NA
2020-04-08,"HSE area","HSE West",NA,339,NA,NA
2020-04-08,"Sex","Female",NA,3788,NA,NA
2020-04-08,"Sex","Male",NA,3211,NA,NA
2020-04-08,"Sex","Unknown Sex",NA,72,NA,NA
2020-04-07,"HSE area","HSE East",NA,4017,NA,NA
2020-04-07,"HSE area","HSE Midlands",NA,296,NA,NA
2020-04-07,"HSE area","HSE Mid-West",NA,342,NA,NA
2020-04-07,"HSE area","HSE North-East",NA,499,NA,NA
2020-04-07,"HSE area","HSE North-West",NA,176,NA,NA
2020-04-07,"HSE area","HSE South-East",NA,227,NA,NA
2020-04-07,"HSE area","HSE South",NA,597,NA,NA
2020-04-07,"HSE area","HSE West",NA,290,NA,NA
2020-04-07,"Sex","Female",NA,3425,NA,NA
2020-04-07,"Sex","Male",NA,2923,NA,NA
2020-04-07,"Sex","Unknown Sex",NA,96,NA,NA
2020-04-06,"HSE area","HSE East",NA,3682,NA,NA
2020-04-06,"HSE area","HSE Midlands",NA,280,NA,NA
2020-04-06,"HSE area","HSE Mid-West",NA,324,NA,NA
2020-04-06,"HSE area","HSE North-East",NA,470,NA,NA
2020-04-06,"HSE area","HSE North-West",NA,168,NA,NA
2020-04-06,"HSE area","HSE South-East",NA,218,NA,NA
2020-04-06,"HSE area","HSE South",NA,553,NA,NA
2020-04-06,"HSE area","HSE West",NA,286,NA,NA
2020-04-06,"Sex","Female",NA,3154,NA,NA
2020-04-06,"Sex","Male",NA,2757,NA,NA
2020-04-06,"Sex","Unknown Sex",NA,70,NA,NA
2020-04-05,"HSE area","HSE East",NA,3432,NA,NA
2020-04-05,"HSE area","HSE Midlands",NA,250,NA,NA
2020-04-05,"HSE area","HSE Mid-West",NA,303,NA,NA
2020-04-05,"HSE area","HSE North-East",NA,434,NA,NA
2020-04-05,"HSE area","HSE North-West",NA,160,NA,NA
2020-04-05,"HSE area","HSE South-East",NA,200,NA,NA
2020-04-05,"HSE area","HSE South",NA,538,NA,NA
2020-04-05,"HSE area","HSE West",NA,276,NA,NA
2020-04-05,"Sex","Female",NA,2946,NA,NA
2020-04-05,"Sex","Male",NA,2594,NA,NA
2020-04-05,"Sex","Unknown Sex",NA,53,NA,NA
2020-04-04,"HSE area","HSE East",NA,3009,NA,NA
2020-04-04,"HSE area","HSE Midlands",NA,219,NA,NA
2020-04-04,"HSE area","HSE Mid-West",NA,288,NA,NA
2020-04-04,"HSE area","HSE North-East",NA,373,NA,NA
2020-04-04,"HSE area","HSE North-West",NA,145,NA,NA
2020-04-04,"HSE area","HSE South-East",NA,194,NA,NA
2020-04-04,"HSE area","HSE South",NA,451,NA,NA
2020-04-04,"HSE area","HSE West",NA,237,NA,NA
2020-04-04,"Sex","Female",NA,2633,NA,NA
2020-04-04,"Sex","Male",NA,2235,NA,NA
2020-04-04,"Sex","Unknown Sex",NA,48,NA,NA
2020-04-03,"HSE area","HSE East",NA,2774,NA,NA
2020-04-03,"HSE area","HSE Midlands",NA,197,NA,NA
2020-04-03,"HSE area","HSE Mid-West",NA,266,NA,NA
2020-04-03,"HSE area","HSE North-East",NA,269,NA,NA
2020-04-03,"HSE area","HSE North-West",NA,122,NA,NA
2020-04-03,"HSE area","HSE South-East",NA,186,NA,NA
2020-04-03,"HSE area","HSE South",NA,428,NA,NA
2020-04-03,"HSE area","HSE West",NA,201,NA,NA
2020-04-03,"Sex","Female",NA,2335,NA,NA
2020-04-03,"Sex","Male",NA,2072,NA,NA
2020-04-03,"Sex","Unknown Sex",NA,36,NA,NA
2020-04-02,"HSE area","HSE East",NA,2499,NA,NA
2020-04-02,"HSE area","HSE Midlands",NA,193,NA,NA
2020-04-02,"HSE area","HSE Mid-West",NA,248,NA,NA
2020-04-02,"HSE area","HSE North-East",NA,235,NA,NA
2020-04-02,"HSE area","HSE North-West",NA,120,NA,NA
2020-04-02,"HSE area","HSE South-East",NA,150,NA,NA
2020-04-02,"HSE area","HSE South",NA,388,NA,NA
2020-04-02,"HSE area","HSE West",NA,181,NA,NA
2020-04-02,"Sex","Female",NA,2080,NA,NA
2020-04-02,"Sex","Male",NA,1909,NA,NA
2020-04-02,"Sex","Unknown Sex",NA,25,NA,NA
2020-04-01,"HSE area","HSE East",NA,2285,NA,NA
2020-04-01,"HSE area","HSE Midlands",NA,165,NA,NA
2020-04-01,"HSE area","HSE Mid-West",NA,215,NA,NA
2020-04-01,"HSE area","HSE North-East",NA,201,NA,NA
2020-04-01,"HSE area","HSE North-West",NA,115,NA,NA
2020-04-01,"HSE area","HSE South-East",NA,137,NA,NA
2020-04-01,"HSE area","HSE South",NA,371,NA,NA
2020-04-01,"HSE area","HSE West",NA,166,NA,NA
2020-04-01,"Sex","Female",NA,1860,NA,NA
2020-04-01,"Sex","Male",NA,1752,NA,NA
2020-04-01,"Sex","Unknown Sex",NA,43,NA,NA
2020-03-31,"HSE area","HSE East",NA,2012,NA,NA
2020-03-31,"HSE area","HSE Midlands",NA,157,NA,NA
2020-03-31,"HSE area","HSE Mid-West",NA,211,NA,NA
2020-03-31,"HSE area","HSE North-East",NA,182,NA,NA
2020-03-31,"HSE area","HSE North-West",NA,105,NA,NA
2020-03-31,"HSE area","HSE South-East",NA,118,NA,NA
2020-03-31,"HSE area","HSE South",NA,344,NA,NA
2020-03-31,"HSE area","HSE West",NA,153,NA,NA
2020-03-31,"Sex","Female",NA,1661,NA,NA
2020-03-31,"Sex","Male",NA,1572,NA,NA
2020-03-31,"Sex","Unknown Sex",NA,49,NA,NA
2020-03-30,"HSE area","HSE East",NA,1802,NA,NA
2020-03-30,"HSE area","HSE Midlands",NA,148,NA,NA
2020-03-30,"HSE area","HSE Mid-West",NA,194,NA,NA
2020-03-30,"HSE area","HSE North-East",NA,166,NA,NA
2020-03-30,"HSE area","HSE North-West",NA,95,NA,NA
2020-03-30,"HSE area","HSE South-East",NA,116,NA,NA
2020-03-30,"HSE area","HSE South",NA,323,NA,NA
2020-03-30,"HSE area","HSE West",NA,146,NA,NA
2020-03-30,"Sex","Female",NA,1494,NA,NA
2020-03-30,"Sex","Male",NA,1457,NA,NA
2020-03-30,"Sex","Unknown Sex",NA,39,NA,NA
2020-05-28,"Transmission Type","Community Transmission",NA,9771,NA,NA
2020-05-28,"Transmission Type","Local Transmission",NA,14458,NA,NA
2020-05-28,"Transmission Type","Travel Abroad",NA,575,NA,NA
2020-05-28,"Transmission Type","Unknown",NA,66,NA,NA
2020-05-27,"Transmission Type","Community Transmission",NA,9799,NA,NA
2020-05-27,"Transmission Type","Local Transmission",NA,14387,NA,NA
2020-05-27,"Transmission Type","Travel Abroad",NA,575,NA,NA
2020-05-27,"Transmission Type","Unknown",NA,76,NA,NA
2020-05-26,"Transmission Type","Community Transmission",NA,9804,NA,NA
2020-05-26,"Transmission Type","Local Transmission",NA,14317,NA,NA
2020-05-26,"Transmission Type","Travel Abroad",NA,575,NA,NA
2020-05-26,"Transmission Type","Unknown",NA,99,NA,NA
2020-05-25,"Transmission Type","Community Transmission",NA,9794,NA,NA
2020-05-25,"Transmission Type","Local Transmission",NA,14244,NA,NA
2020-05-25,"Transmission Type","Travel Abroad",NA,572,NA,NA
2020-05-25,"Transmission Type","Unknown",NA,120,NA,NA
2020-05-24,"Transmission Type","Community Transmission",NA,9823,NA,NA
2020-05-24,"Transmission Type","Local Transmission",NA,14110,NA,NA
2020-05-24,"Transmission Type","Travel Abroad",NA,572,NA,NA
2020-05-24,"Transmission Type","Unknown",NA,124,NA,NA
2020-05-23,"Transmission Type","Community Transmission",NA,12070,NA,NA
2020-05-23,"Transmission Type","Local Transmission",NA,7702,NA,NA
2020-05-23,"Transmission Type","Travel Abroad",NA,572,NA,NA
2020-05-23,"Transmission Type","Unknown",NA,4249,NA,NA
2020-05-22,"Transmission Type","Community Transmission",NA,12078,NA,NA
2020-05-22,"Transmission Type","Local Transmission",NA,7672,NA,NA
2020-05-22,"Transmission Type","Travel Abroad",NA,572,NA,NA
2020-05-22,"Transmission Type","Unknown",NA,4247,NA,NA
2020-05-21,"Transmission Type","Community Transmission",NA,12053,NA,NA
2020-05-21,"Transmission Type","Local Transmission",NA,7612,NA,NA
2020-05-21,"Transmission Type","Travel Abroad",NA,571,NA,NA
2020-05-21,"Transmission Type","Unknown",NA,4215,NA,NA
2020-05-20,"Transmission Type","Community Transmission",NA,11997,NA,NA
2020-05-20,"Transmission Type","Local Transmission",NA,7570,NA,NA
2020-05-20,"Transmission Type","Travel Abroad",NA,571,NA,NA
2020-05-20,"Transmission Type","Unknown",NA,4213,NA,NA
2020-05-19,"Transmission Type","Community Transmission",NA,11941,NA,NA
2020-05-19,"Transmission Type","Local Transmission",NA,7530,NA,NA
2020-05-19,"Transmission Type","Travel Abroad",NA,571,NA,NA
2020-05-19,"Transmission Type","Unknown",NA,4232,NA,NA
2020-05-18,"Transmission Type","Community Transmission",NA,11900,NA,NA
2020-05-18,"Transmission Type","Local Transmission",NA,7485,NA,NA
2020-05-18,"Transmission Type","Travel Abroad",NA,570,NA,NA
2020-05-18,"Transmission Type","Unknown",NA,4249,NA,NA
2020-05-17,"Transmission Type","Community Transmission",NA,11910,NA,NA
2020-05-17,"Transmission Type","Local Transmission",NA,7458,NA,NA
2020-05-17,"Transmission Type","Travel Abroad",NA,570,NA,NA
2020-05-17,"Transmission Type","Unknown",NA,4238,NA,NA
2020-05-16,"Transmission Type","Community Transmission",NA,11854,NA,NA
2020-05-16,"Transmission Type","Local Transmission",NA,7387,NA,NA
2020-05-16,"Transmission Type","Travel Abroad",NA,570,NA,NA
2020-05-16,"Transmission Type","Unknown",NA,4225,NA,NA
2020-05-15,"Transmission Type","Community Transmission",NA,11817,NA,NA
2020-05-15,"Transmission Type","Local Transmission",NA,7352,NA,NA
2020-05-15,"Transmission Type","Travel Abroad",NA,570,NA,NA
2020-05-15,"Transmission Type","Unknown",NA,4214,NA,NA
2020-05-14,"Transmission Type","Community Transmission",NA,11797,NA,NA
2020-05-14,"Transmission Type","Local Transmission",NA,7287,NA,NA
2020-05-14,"Transmission Type","Travel Abroad",NA,570,NA,NA
2020-05-14,"Transmission Type","Unknown",NA,4225,NA,NA
2020-05-13,"Transmission Type","Community Transmission",NA,11668,NA,NA
2020-05-13,"Transmission Type","Local Transmission",NA,7230,NA,NA
2020-05-13,"Transmission Type","Travel Abroad",NA,570,NA,NA
2020-05-13,"Transmission Type","Unknown",NA,4159,NA,NA
2020-05-12,"Transmission Type","Community Transmission",NA,11436,NA,NA
2020-05-12,"Transmission Type","Local Transmission",NA,7065,NA,NA
2020-05-12,"Transmission Type","Travel Abroad",NA,571,NA,NA
2020-05-12,"Transmission Type","Unknown",NA,4187,NA,NA
2020-05-11,"Transmission Type","Community Transmission",NA,11395,NA,NA
2020-05-11,"Transmission Type","Local Transmission",NA,6944,NA,NA
2020-05-11,"Transmission Type","Travel Abroad",NA,566,NA,NA
2020-05-11,"Transmission Type","Unknown",NA,4239,NA,NA
2020-05-10,"Transmission Type","Community Transmission",NA,11442,NA,NA
2020-05-10,"Transmission Type","Local Transmission",NA,6770,NA,NA
2020-05-10,"Transmission Type","Travel Abroad",NA,565,NA,NA
2020-05-10,"Transmission Type","Unknown",NA,4312,NA,NA
2020-05-09,"Transmission Type","Community Transmission",NA,11363,NA,NA
2020-05-09,"Transmission Type","Local Transmission",NA,6703,NA,NA
2020-05-09,"Transmission Type","Travel Abroad",NA,564,NA,NA
2020-05-09,"Transmission Type","Unknown",NA,4264,NA,NA
2020-05-08,"Transmission Type","Community Transmission",NA,11310,NA,NA
2020-05-08,"Transmission Type","Local Transmission",NA,6591,NA,NA
2020-05-08,"Transmission Type","Travel Abroad",NA,564,NA,NA
2020-05-08,"Transmission Type","Unknown",NA,4206,NA,NA
2020-05-07,"Transmission Type","Community Transmission",NA,11197,NA,NA
2020-05-07,"Transmission Type","Local Transmission",NA,6473,NA,NA
2020-05-07,"Transmission Type","Travel Abroad",NA,564,NA,NA
2020-05-07,"Transmission Type","Unknown",NA,4261,NA,NA
2020-05-06,"Transmission Type","Community Transmission",NA,11037,NA,NA
2020-05-06,"Transmission Type","Local Transmission",NA,6367,NA,NA
2020-05-06,"Transmission Type","Travel Abroad",NA,564,NA,NA
2020-05-06,"Transmission Type","Unknown",NA,4333,NA,NA
2020-05-05,"Transmission Type","Community Transmission",NA,10942,NA,NA
2020-05-05,"Transmission Type","Local Transmission",NA,6232,NA,NA
2020-05-05,"Transmission Type","Travel Abroad",NA,563,NA,NA
2020-05-05,"Transmission Type","Unknown",NA,4449,NA,NA
2020-05-04,"Transmission Type","Community Transmission",NA,10716,NA,NA
2020-05-04,"Transmission Type","Local Transmission",NA,6023,NA,NA
2020-05-04,"Transmission Type","Travel Abroad",NA,564,NA,NA
2020-05-04,"Transmission Type","Unknown",NA,4605,NA,NA
2020-05-03,"Transmission Type","Community Transmission",NA,10628,NA,NA
2020-05-03,"Transmission Type","Local Transmission",NA,5907,NA,NA
2020-05-03,"Transmission Type","Travel Abroad",NA,530,NA,NA
2020-05-03,"Transmission Type","Unknown",NA,4594,NA,NA
2020-05-02,"Transmission Type","Community Transmission",NA,10572,NA,NA
2020-05-02,"Transmission Type","Local Transmission",NA,5752,NA,NA
2020-05-02,"Transmission Type","Travel Abroad",NA,529,NA,NA
2020-05-02,"Transmission Type","Unknown",NA,4584,NA,NA
2020-05-01,"Transmission Type","Community Transmission",NA,10430,NA,NA
2020-05-01,"Transmission Type","Local Transmission",NA,5615,NA,NA
2020-05-01,"Transmission Type","Travel Abroad",NA,530,NA,NA
2020-05-01,"Transmission Type","Unknown",NA,4489,NA,NA
2020-04-30,"Transmission Type","Community Transmission",NA,10307,NA,NA
2020-04-30,"Transmission Type","Local Transmission",NA,5507,NA,NA
2020-04-30,"Transmission Type","Travel Abroad",NA,528,NA,NA
2020-04-30,"Transmission Type","Unknown",NA,4400,NA,NA
2020-04-29,"Transmission Type","Community Transmission",NA,10198,NA,NA
2020-04-29,"Transmission Type","Local Transmission",NA,5365,NA,NA
2020-04-29,"Transmission Type","Travel Abroad",NA,527,NA,NA
2020-04-29,"Transmission Type","Unknown",NA,4420,NA,NA
2020-03-29,"Transmission Type","Community Transmission",NA,653,NA,NA
2020-03-29,"Transmission Type","Local Transmission",NA,334,NA,NA
2020-03-29,"Transmission Type","Travel Abroad",NA,294,NA,NA
2020-03-29,"Transmission Type","Unknown",NA,1396,NA,NA
2020-03-28,"Transmission Type","Community Transmission",NA,587,NA,NA
2020-03-28,"Transmission Type","Local Transmission",NA,312,NA,NA
2020-03-28,"Transmission Type","Travel Abroad",NA,275,NA,NA
2020-03-28,"Transmission Type","Unknown",NA,1301,NA,NA
2020-03-27,"Transmission Type","Community Transmission",NA,546,NA,NA
2020-03-27,"Transmission Type","Local Transmission",NA,260,NA,NA
2020-03-27,"Transmission Type","Travel Abroad",NA,262,NA,NA
2020-03-27,"Transmission Type","Unknown",NA,1148,NA,NA
2020-03-26,"Transmission Type","Community Transmission",NA,518,NA,NA
2020-03-26,"Transmission Type","Local Transmission",NA,225,NA,NA
2020-03-26,"Transmission Type","Travel Abroad",NA,253,NA,NA
2020-03-26,"Transmission Type","Unknown",NA,908,NA,NA
2020-03-25,"Transmission Type","Community Transmission",NA,488,NA,NA
2020-03-25,"Transmission Type","Local Transmission",NA,202,NA,NA
2020-03-25,"Transmission Type","Travel Abroad",NA,239,NA,NA
2020-03-25,"Transmission Type","Unknown",NA,710,NA,NA
2020-03-24,"Transmission Type","Community Transmission",NA,423,NA,NA
2020-03-24,"Transmission Type","Local Transmission",NA,182,NA,NA
2020-03-24,"Transmission Type","Travel Abroad",NA,226,NA,NA
2020-03-24,"Transmission Type","Unknown",NA,552,NA,NA
2020-03-23,"Transmission Type","Community Transmission",NA,370,NA,NA
2020-03-23,"Transmission Type","Local Transmission",NA,176,NA,NA
2020-03-23,"Transmission Type","Travel Abroad",NA,210,NA,NA
2020-03-23,"Transmission Type","Unknown",NA,408,NA,NA
2020-03-22,"Transmission Type","Community Transmission",NA,312,NA,NA
2020-03-22,"Transmission Type","Local Transmission",NA,154,NA,NA
2020-03-22,"Transmission Type","Travel Abroad",NA,200,NA,NA
2020-03-22,"Transmission Type","Unknown",NA,299,NA,NA
2020-03-21,"Transmission Type","Community Transmission",NA,264,NA,NA
2020-03-21,"Transmission Type","Local Transmission",NA,136,NA,NA
2020-03-21,"Transmission Type","Travel Abroad",NA,183,NA,NA
2020-03-21,"Transmission Type","Unknown",NA,253,NA,NA
2020-03-20,"Transmission Type","Community Transmission",NA,218,NA,NA
2020-03-20,"Transmission Type","Local Transmission",NA,112,NA,NA
2020-03-20,"Transmission Type","Travel Abroad",NA,166,NA,NA
2020-03-20,"Transmission Type","Unknown",NA,216,NA,NA
2020-04-28,"Transmission Type","Community Transmission",NA,9919,NA,NA
2020-04-28,"Transmission Type","Local Transmission",NA,5205,NA,NA
2020-04-28,"Transmission Type","Travel Abroad",NA,526,NA,NA
2020-04-28,"Transmission Type","Unknown",NA,4461,NA,NA
2020-04-27,"Transmission Type","Community Transmission",NA,9662,NA,NA
2020-04-27,"Transmission Type","Local Transmission",NA,5132,NA,NA
2020-04-27,"Transmission Type","Travel Abroad",NA,525,NA,NA
2020-04-27,"Transmission Type","Unknown",NA,4404,NA,NA
2020-04-26,"Transmission Type","Community Transmission",NA,9446,NA,NA
